1316002746280;8.145149946212769;52.302539348602295;
1316002746297;8.145149946212769;52.302539348602295;
1316002747328;8.14536988735199;52.302507162094116;
1316002747397;8.14536988735199;52.302507162094116;
1316002748310;8.14562201499939;52.30246424674988;
1316002748342;8.14562201499939;52.30246424674988;
1316002749331;8.145895600318909;52.30241060256958;
1316002749359;8.145895600318909;52.30241060256958;
1316002750302;8.146147727966309;52.30237305164337;
1316002750307;8.146147727966309;52.30237305164337;
1316002751302;8.146399855613708;52.302303314208984;
1316002751307;8.146399855613708;52.302303314208984;
1316002752341;8.146662712097168;52.30222284793854;
1316002752356;8.146662712097168;52.30222284793854;
1316002753390;8.146989941596985;52.30217456817627;
1316002753570;8.146989941596985;52.30217456817627;
1316002754349;8.147274255752563;52.30211555957794;
1316002754353;8.147274255752563;52.30211555957794;
1316002755325;8.147580027580261;52.302051186561584;
1316002755375;8.147580027580261;52.302051186561584;
1316002756309;8.14788043498993;52.3019814491272;
1316002756326;8.14788043498993;52.3019814491272;
1316002757335;8.148186206817627;52.30191707611084;
1316002757362;8.148186206817627;52.30191707611084;
1316002758334;8.148491978645325;52.30185806751251;
1316002758339;8.148491978645325;52.30185806751251;
1316002759322;8.148797750473022;52.301804423332214;
1316002759327;8.148797750473022;52.301804423332214;
1316002760311;8.14912497997284;52.30175077915192;
1316002760316;8.14912497997284;52.30175077915192;
1316002761356;8.149436116218567;52.30170249938965;
1316002761363;8.149436116218567;52.30170249938965;
1316002762321;8.149768710136414;52.30165421962738;
1316002762337;8.149768710136414;52.30165421962738;
1316002763347;8.1500905752182;52.30161130428314;
1316002763373;8.1500905752182;52.30161130428314;
1316002764378;8.150423169136047;52.30157911777496;
1316002764394;8.150423169136047;52.30157911777496;
1316002765324;8.150745034217834;52.301541566848755;
1316002765326;8.150745034217834;52.301541566848755;
1316002766307;8.151066899299622;52.30148792266846;
1316002766344;8.151066899299622;52.30148792266846;
1316002767302;8.151383399963379;52.30145037174225;
1316002767327;8.151383399963379;52.30145037174225;
1316002768288;8.151705265045166;52.30140209197998;
1316002768332;8.151705265045166;52.30140209197998;
1316002769287;8.152032494544983;52.30135917663574;
1316002769302;8.152032494544983;52.30135917663574;
1316002770309;8.1523597240448;52.301310896873474;
1316002770341;8.1523597240448;52.301310896873474;
1316002771328;8.152670860290527;52.301267981529236;
1316002771332;8.152670860290527;52.301267981529236;
1316002772304;8.152992725372314;52.30123043060303;
1316002772337;8.152992725372314;52.30123043060303;
1316002773291;8.153319954872131;52.30120360851288;
1316002773294;8.153319954872131;52.30120360851288;
1316002774281;8.153647184371948;52.30118215084076;
1316002774285;8.153647184371948;52.30118215084076;
1316002775298;8.153969049453735;52.3011714220047;
1316002775302;8.153969049453735;52.3011714220047;
1316002776324;8.154285550117493;52.30116605758667;
1316002776368;8.154285550117493;52.30116605758667;
1316002777294;8.15461277961731;52.3011714220047;
1316002777324;8.15461277961731;52.3011714220047;
1316002778283;8.154929280281067;52.30118751525879;
1316002778289;8.154929280281067;52.30118751525879;
1316002779282;8.155256509780884;52.30120360851288;
1316002779286;8.155256509780884;52.30120360851288;
1316002780310;8.155573010444641;52.30121433734894;
1316002780335;8.155573010444641;52.30121433734894;
1316002781296;8.155884146690369;52.30123043060303;
1316002781324;8.155884146690369;52.30123043060303;
1316002782341;8.156200647354126;52.30124652385712;
1316002782432;8.156200647354126;52.30124652385712;
1316002783288;8.156490325927734;52.30124652385712;
1316002783317;8.156490325927734;52.30124652385712;
1316002784334;8.156806826591492;52.301267981529236;
1316002784448;8.156806826591492;52.301267981529236;
1316002785316;8.157123327255249;52.301284074783325;
1316002785361;8.157123327255249;52.301284074783325;
1316002786299;8.157455921173096;52.301289439201355;
1316002786304;8.157455921173096;52.301289439201355;
1316002787383;8.157745599746704;52.301316261291504;
1316002787488;8.157745599746704;52.301316261291504;
1316002788307;8.158072829246521;52.30134308338165;
1316002788335;8.158072829246521;52.30134308338165;
1316002789339;8.15836250782013;52.30134308338165;
1316002789394;8.15836250782013;52.30134308338165;
1316002790305;8.158689737319946;52.3013699054718;
1316002790335;8.158689737319946;52.3013699054718;
1316002791326;8.158936500549316;52.30138063430786;
1316002791360;8.158936500549316;52.30138063430786;
1316002792386;8.15909206867218;52.30138599872589;
1316002792483;8.15909206867218;52.30138599872589;
1316002793313;8.159285187721252;52.30138063430786;
1316002793315;8.159285187721252;52.30138063430786;
1316002794322;8.159430027008057;52.30136454105377;
1316002794356;8.159430027008057;52.30136454105377;
1316002795323;8.15957486629486;52.30134844779968;
1316002795327;8.15957486629486;52.30134844779968;
1316002796334;8.159698247909546;52.30133235454559;
1316002796378;8.159698247909546;52.30133235454559;
